Date,Injected,Country
"Wednesday, September 8, 2021",318310,Lesotho
"Thursday, September 9, 2021",324013,Lesotho
"Friday, September 10, 2021",329716,Lesotho
"Saturday, September 11, 2021",335419,Lesotho
"Sunday, September 12, 2021",341122,Lesotho
"Monday, September 13, 2021",346825,Lesotho
"Tuesday, September 14, 2021",352528,Lesotho
"Wednesday, September 15, 2021",358231,Lesotho
"Thursday, September 16, 2021",363934,Lesotho
"Friday, September 17, 2021",369637,Lesotho
"Saturday, September 18, 2021",375340,Lesotho
"Sunday, September 19, 2021",381043,Lesotho
"Monday, September 20, 2021",332954,Lesotho
"Tuesday, September 21, 2021",338271,Lesotho
"Wednesday, September 22, 2021",343202,Lesotho
"Thursday, September 23, 2021",347748,Lesotho
"Friday, September 24, 2021",351908,Lesotho
"Saturday, September 25, 2021",355682,Lesotho
"Sunday, September 26, 2021",359071,Lesotho
"Monday, September 27, 2021",362074,Lesotho
"Tuesday, September 28, 2021",365077,Lesotho
"Wednesday, September 29, 2021",359980,Lesotho
"Thursday, September 30, 2021",362857,Lesotho
"Friday, October 1, 2021",365609,Lesotho
"Saturday, October 2, 2021",368235,Lesotho
"Sunday, October 3, 2021",370736,Lesotho
"Monday, October 4, 2021",373111,Lesotho
"Tuesday, October 5, 2021",375360,Lesotho
"Wednesday, October 6, 2021",377484,Lesotho
"Thursday, October 7, 2021",379608,Lesotho
"Friday, October 8, 2021",381732,Lesotho
"Saturday, October 9, 2021",383856,Lesotho
"Sunday, October 10, 2021",383341,Lesotho
"Monday, October 11, 2021",386042,Lesotho
"Tuesday, October 12, 2021",389321,Lesotho
"Wednesday, October 13, 2021",393177,Lesotho
"Thursday, October 14, 2021",397611,Lesotho
"Friday, October 15, 2021",402622,Lesotho
"Saturday, October 16, 2021",408211,Lesotho
"Sunday, October 17, 2021",414378,Lesotho
"Monday, October 18, 2021",420545,Lesotho
"Tuesday, October 19, 2021",426712,Lesotho
"Wednesday, October 20, 2021",432879,Lesotho
"Thursday, October 21, 2021",439046,Lesotho
"Friday, October 22, 2021",445213,Lesotho
"Saturday, October 23, 2021",451380,Lesotho
"Sunday, October 24, 2021",457547,Lesotho
"Monday, October 25, 2021",463714,Lesotho
"Tuesday, October 26, 2021",469881,Lesotho
"Wednesday, October 27, 2021",476048,Lesotho
"Thursday, October 28, 2021",482215,Lesotho
"Friday, October 29, 2021",488382,Lesotho
"Saturday, October 30, 2021",494549,Lesotho
"Sunday, October 31, 2021",500716,Lesotho
"Monday, November 1, 2021",506883,Lesotho
"Tuesday, November 2, 2021",513050,Lesotho
"Wednesday, November 3, 2021",519217,Lesotho
"Thursday, November 4, 2021",525384,Lesotho
"Friday, November 5, 2021",531551,Lesotho
"Saturday, November 6, 2021",537718,Lesotho
"Sunday, November 7, 2021",543885,Lesotho
"Monday, November 8, 2021",550052,Lesotho
"Tuesday, November 9, 2021",556219,Lesotho
"Wednesday, November 10, 2021",562386,Lesotho
"Thursday, November 11, 2021",568553,Lesotho
"Friday, November 12, 2021",574720,Lesotho
"Saturday, November 13, 2021",580887,Lesotho
"Sunday, November 14, 2021",587054,Lesotho
"Monday, November 15, 2021",593221,Lesotho
"Tuesday, November 16, 2021",599388,Lesotho
"Wednesday, November 17, 2021",617671,Lesotho
"Thursday, November 18, 2021",623081,Lesotho
"Friday, November 19, 2021",627733,Lesotho
"Saturday, November 20, 2021",631628,Lesotho
"Sunday, November 21, 2021",634766,Lesotho
"Monday, November 22, 2021",637147,Lesotho
"Tuesday, November 23, 2021",638771,Lesotho
"Wednesday, November 24, 2021",639638,Lesotho
"Thursday, November 25, 2021",640505,Lesotho
"Friday, November 26, 2021",641372,Lesotho
"Saturday, November 27, 2021",642239,Lesotho
"Sunday, November 28, 2021",643106,Lesotho
"Monday, November 29, 2021",643973,Lesotho
"Tuesday, November 30, 2021",644840,Lesotho
"Wednesday, December 1, 2021",645707,Lesotho
"Thursday, December 2, 2021",646574,Lesotho
"Friday, December 3, 2021",647441,Lesotho
"Saturday, December 4, 2021",648308,Lesotho
"Sunday, December 5, 2021",649175,Lesotho
"Monday, December 6, 2021",650042,Lesotho
"Tuesday, December 7, 2021",650909,Lesotho
"Wednesday, December 8, 2021",635881,Lesotho
"Thursday, December 9, 2021",637557,Lesotho
"Friday, December 10, 2021",640041,Lesotho
"Saturday, December 11, 2021",643334,Lesotho
"Sunday, December 12, 2021",647435,Lesotho
"Monday, December 13, 2021",652345,Lesotho
"Tuesday, December 14, 2021",658063,Lesotho
"Wednesday, December 15, 2021",664590,Lesotho
"Thursday, December 16, 2021",688097,Lesotho
"Friday, December 17, 2021",695309,Lesotho
"Saturday, December 18, 2021",703206,Lesotho
"Sunday, December 19, 2021",711788,Lesotho
"Monday, December 20, 2021",721055,Lesotho
"Tuesday, December 21, 2021",731007,Lesotho
"Wednesday, December 22, 2021",741644,Lesotho
"Thursday, December 23, 2021",752966,Lesotho
"Friday, December 24, 2021",764288,Lesotho
"Saturday, December 25, 2021",775610,Lesotho
"Sunday, December 26, 2021",786932,Lesotho
"Monday, December 27, 2021",798254,Lesotho
"Tuesday, December 28, 2021",809576,Lesotho
"Wednesday, December 29, 2021",820898,Lesotho
"Thursday, December 30, 2021",832220,Lesotho
"Friday, December 31, 2021",857925,Lesotho
"Saturday, January 1, 2022",867629,Lesotho
"Sunday, January 2, 2022",875716,Lesotho
"Monday, January 3, 2022",882186,Lesotho
"Tuesday, January 4, 2022",887038,Lesotho
"Wednesday, January 5, 2022",890273,Lesotho
"Thursday, January 6, 2022",891890,Lesotho
"Friday, January 7, 2022",891890,Lesotho
"Saturday, January 8, 2022",891890,Lesotho
"Sunday, January 9, 2022",891890,Lesotho
"Monday, January 10, 2022",891890,Lesotho
"Tuesday, January 11, 2022",891890,Lesotho
"Wednesday, January 12, 2022",891890,Lesotho
"Thursday, January 13, 2022",891890,Lesotho
"Friday, January 14, 2022",891890,Lesotho
"Saturday, January 15, 2022",891890,Lesotho
"Sunday, January 16, 2022",891890,Lesotho
"Monday, January 17, 2022",891890,Lesotho
"Tuesday, January 18, 2022",891890,Lesotho
"Wednesday, January 19, 2022",891890,Lesotho
"Thursday, January 20, 2022",891890,Lesotho
"Friday, January 21, 2022",891890,Lesotho
"Saturday, January 22, 2022",891890,Lesotho
"Sunday, January 23, 2022",891890,Lesotho
"Monday, January 24, 2022",891890,Lesotho
"Tuesday, January 25, 2022",891890,Lesotho
"Wednesday, January 26, 2022",891890,Lesotho
"Thursday, January 27, 2022",891890,Lesotho
"Friday, January 28, 2022",891890,Lesotho
"Saturday, January 29, 2022",891890,Lesotho
"Sunday, January 30, 2022",891890,Lesotho
"Monday, January 31, 2022",891890,Lesotho
"Tuesday, February 1, 2022",891890,Lesotho
"Wednesday, February 2, 2022",891890,Lesotho
"Thursday, February 3, 2022",891890,Lesotho
"Friday, February 4, 2022",891890,Lesotho
"Saturday, February 5, 2022",891890,Lesotho
"Sunday, February 6, 2022",891890,Lesotho
"Monday, February 7, 2022",891890,Lesotho
"Tuesday, February 8, 2022",891890,Lesotho
"Wednesday, February 9, 2022",891890,Lesotho
"Thursday, February 10, 2022",891890,Lesotho
"Friday, February 11, 2022",891890,Lesotho
"Saturday, February 12, 2022",891890,Lesotho
"Sunday, February 13, 2022",891890,Lesotho
"Monday, February 14, 2022",891890,Lesotho
"Tuesday, February 15, 2022",857925,Lesotho
"Thursday, February 17, 2022",857925,Lesotho
"Friday, February 18, 2022",857925,Lesotho
"Saturday, February 19, 2022",857925,Lesotho
"Sunday, February 20, 2022",857925,Lesotho
"Monday, February 21, 2022",857925,Lesotho
"Tuesday, February 22, 2022",857925,Lesotho
"Wednesday, February 23, 2022",857925,Lesotho
"Thursday, February 24, 2022",857925,Lesotho
"Friday, February 25, 2022",857925,Lesotho
"Saturday, February 26, 2022",857925,Lesotho
"Sunday, February 27, 2022",857925,Lesotho
"Monday, February 28, 2022",857925,Lesotho
"Tuesday, March 1, 2022",857925,Lesotho
"Wednesday, March 2, 2022",857925,Lesotho
"Thursday, March 3, 2022",857925,Lesotho
"Friday, March 4, 2022",857925,Lesotho
"Wednesday, March 10, 2021",2420,Jamaica
"Thursday, March 11, 2021",4840,Jamaica
"Friday, March 12, 2021",7260,Jamaica
"Saturday, March 13, 2021",9680,Jamaica
"Sunday, March 14, 2021",12099,Jamaica
"Monday, March 15, 2021",14449,Jamaica
"Tuesday, March 16, 2021",16096,Jamaica
"Wednesday, March 17, 2021",18318,Jamaica
"Thursday, March 18, 2021",20463,Jamaica
"Friday, March 19, 2021",22530,Jamaica
"Saturday, March 20, 2021",24520,Jamaica
"Sunday, March 21, 2021",26433,Jamaica
"Monday, March 22, 2021",28328,Jamaica
"Tuesday, March 23, 2021",30206,Jamaica
"Wednesday, March 24, 2021",32084,Jamaica
"Thursday, March 25, 2021",33000,Jamaica
"Friday, March 26, 2021",34792,Jamaica
"Saturday, March 27, 2021",36497,Jamaica
"Sunday, March 28, 2021",38115,Jamaica
"Monday, March 29, 2021",39647,Jamaica
"Tuesday, March 30, 2021",41092,Jamaica
"Wednesday, March 31, 2021",42450,Jamaica
"Thursday, April 1, 2021",41901,Jamaica
"Friday, April 2, 2021",43049,Jamaica
"Saturday, April 3, 2021",44074,Jamaica
"Sunday, April 4, 2021",44976,Jamaica
"Monday, April 5, 2021",45754,Jamaica
"Tuesday, April 6, 2021",43944,Jamaica
"Wednesday, April 7, 2021",47728,Jamaica
"Thursday, April 8, 2021",50650,Jamaica
"Friday, April 9, 2021",55602,Jamaica
"Saturday, April 10, 2021",62585,Jamaica
"Sunday, April 11, 2021",71599,Jamaica
"Monday, April 12, 2021",82644,Jamaica
"Tuesday, April 13, 2021",135473,Jamaica
"Wednesday, April 14, 2021",148089,Jamaica
"Thursday, April 15, 2021",158698,Jamaica
"Friday, April 16, 2021",167299,Jamaica
"Saturday, April 17, 2021",173892,Jamaica
"Sunday, April 18, 2021",178478,Jamaica
"Monday, April 19, 2021",181056,Jamaica
"Tuesday, April 20, 2021",181626,Jamaica
"Wednesday, April 21, 2021",182196,Jamaica
"Thursday, April 22, 2021",182766,Jamaica
"Friday, April 23, 2021",183336,Jamaica
"Saturday, April 24, 2021",183906,Jamaica
"Sunday, April 25, 2021",184476,Jamaica
"Monday, April 26, 2021",185046,Jamaica
"Tuesday, April 27, 2021",185616,Jamaica
"Wednesday, April 28, 2021",186186,Jamaica
"Thursday, April 29, 2021",186756,Jamaica
"Friday, April 30, 2021",187326,Jamaica
"Saturday, May 1, 2021",187896,Jamaica
"Sunday, May 2, 2021",188466,Jamaica
"Monday, May 3, 2021",189036,Jamaica
"Tuesday, May 4, 2021",189606,Jamaica
"Wednesday, May 5, 2021",190176,Jamaica
"Thursday, May 6, 2021",190746,Jamaica
"Friday, May 7, 2021",191316,Jamaica
"Saturday, May 8, 2021",191886,Jamaica
"Sunday, May 9, 2021",192456,Jamaica
"Monday, May 10, 2021",193026,Jamaica
"Tuesday, May 11, 2021",193596,Jamaica
"Wednesday, May 12, 2021",194166,Jamaica
"Thursday, May 13, 2021",194736,Jamaica
"Friday, May 14, 2021",153146,Jamaica
"Saturday, May 15, 2021",153871,Jamaica
"Sunday, May 16, 2021",154750,Jamaica
"Monday, May 17, 2021",155783,Jamaica
"Tuesday, May 18, 2021",156971,Jamaica
"Wednesday, May 19, 2021",158313,Jamaica
"Thursday, May 20, 2021",159810,Jamaica
"Friday, May 21, 2021",164703,Jamaica
"Saturday, May 22, 2021",166387,Jamaica
"Sunday, May 23, 2021",168104,Jamaica
"Monday, May 24, 2021",169854,Jamaica
"Tuesday, May 25, 2021",171637,Jamaica
"Wednesday, May 26, 2021",173454,Jamaica
"Thursday, May 27, 2021",175304,Jamaica
"Friday, May 28, 2021",177883,Jamaica
"Saturday, May 29, 2021",179497,Jamaica
"Sunday, May 30, 2021",180842,Jamaica
"Monday, May 31, 2021",181918,Jamaica
"Tuesday, June 1, 2021",182725,Jamaica
"Wednesday, June 2, 2021",183264,Jamaica
"Thursday, June 3, 2021",183534,Jamaica
"Friday, June 4, 2021",177889,Jamaica
"Saturday, June 5, 2021",178225,Jamaica
"Sunday, June 6, 2021",178896,Jamaica
"Monday, June 7, 2021",179902,Jamaica
"Tuesday, June 8, 2021",181243,Jamaica
"Wednesday, June 9, 2021",182919,Jamaica
"Thursday, June 10, 2021",184930,Jamaica
"Friday, June 11, 2021",194315,Jamaica
"Saturday, June 12, 2021",196894,Jamaica
"Sunday, June 13, 2021",199706,Jamaica
"Monday, June 14, 2021",202751,Jamaica
"Tuesday, June 15, 2021",206029,Jamaica
"Wednesday, June 16, 2021",209540,Jamaica
"Thursday, June 17, 2021",213283,Jamaica
"Friday, June 18, 2021",217259,Jamaica
"Saturday, June 19, 2021",221235,Jamaica
"Sunday, June 20, 2021",225211,Jamaica
"Monday, June 21, 2021",229187,Jamaica
"Tuesday, June 22, 2021",233163,Jamaica
"Wednesday, June 23, 2021",237139,Jamaica
"Thursday, June 24, 2021",241115,Jamaica
"Friday, June 25, 2021",249983,Jamaica
"Saturday, June 26, 2021",253782,Jamaica
"Sunday, June 27, 2021",257405,Jamaica
"Monday, June 28, 2021",260851,Jamaica
"Tuesday, June 29, 2021",264120,Jamaica
"Wednesday, June 30, 2021",267212,Jamaica
"Thursday, July 1, 2021",270127,Jamaica
"Friday, July 2, 2021",272865,Jamaica
"Saturday, July 3, 2021",275603,Jamaica
"Sunday, July 4, 2021",278341,Jamaica
"Monday, July 5, 2021",281079,Jamaica
"Tuesday, July 6, 2021",283817,Jamaica
"Wednesday, July 7, 2021",286555,Jamaica
"Thursday, July 8, 2021",289293,Jamaica
"Friday, July 9, 2021",288320,Jamaica
"Saturday, July 10, 2021",290741,Jamaica
"Sunday, July 11, 2021",292844,Jamaica
"Monday, July 12, 2021",294630,Jamaica
"Tuesday, July 13, 2021",290382,Jamaica
"Wednesday, July 14, 2021",291738,Jamaica
"Thursday, July 15, 2021",292982,Jamaica
"Friday, July 16, 2021",296243,Jamaica
"Saturday, July 17, 2021",297396,Jamaica
"Sunday, July 18, 2021",298571,Jamaica
"Monday, July 19, 2021",299767,Jamaica
"Tuesday, July 20, 2021",300985,Jamaica
"Wednesday, July 21, 2021",302019,Jamaica
"Thursday, July 22, 2021",302869,Jamaica
"Friday, July 23, 2021",300902,Jamaica
"Saturday, July 24, 2021",302177,Jamaica
"Sunday, July 25, 2021",304062,Jamaica
"Monday, July 26, 2021",306556,Jamaica
"Tuesday, July 27, 2021",309660,Jamaica
"Wednesday, July 28, 2021",313374,Jamaica
"Thursday, July 29, 2021",317697,Jamaica
"Friday, July 30, 2021",322630,Jamaica
"Saturday, July 31, 2021",327563,Jamaica
"Sunday, August 1, 2021",332496,Jamaica
"Monday, August 2, 2021",337429,Jamaica
"Tuesday, August 3, 2021",342362,Jamaica
"Wednesday, August 4, 2021",347295,Jamaica
"Thursday, August 5, 2021",352228,Jamaica
"Friday, August 6, 2021",369960,Jamaica
"Saturday, August 7, 2021",374619,Jamaica
"Sunday, August 8, 2021",379004,Jamaica
"Monday, August 9, 2021",383116,Jamaica
"Tuesday, August 10, 2021",386954,Jamaica
"Wednesday, August 11, 2021",390518,Jamaica
"Thursday, August 12, 2021",393808,Jamaica
"Friday, August 13, 2021",391076,Jamaica
"Saturday, August 14, 2021",394265,Jamaica
"Sunday, August 15, 2021",397626,Jamaica
"Monday, August 16, 2021",401159,Jamaica
"Tuesday, August 17, 2021",404864,Jamaica
"Wednesday, August 18, 2021",408741,Jamaica
"Thursday, August 19, 2021",412790,Jamaica
"Friday, August 20, 2021",420627,Jamaica
"Saturday, August 21, 2021",425925,Jamaica
"Sunday, August 22, 2021",432300,Jamaica
"Monday, August 23, 2021",439751,Jamaica
"Tuesday, August 24, 2021",467658,Jamaica
"Wednesday, August 25, 2021",496976,Jamaica
"Thursday, August 26, 2021",508822,Jamaica
"Friday, August 27, 2021",501676,Jamaica
"Saturday, August 28, 2021",507469,Jamaica
"Sunday, August 29, 2021",512469,Jamaica
"Monday, August 30, 2021",522723,Jamaica
"Tuesday, August 31, 2021",542888,Jamaica
"Wednesday, September 1, 2021",550010,Jamaica
"Thursday, September 2, 2021",558028,Jamaica
"Friday, September 3, 2021",560898,Jamaica
"Saturday, September 4, 2021",569278,Jamaica
"Sunday, September 5, 2021",577691,Jamaica
"Monday, September 6, 2021",576590,Jamaica
"Tuesday, September 7, 2021",583078,Jamaica
"Wednesday, September 8, 2021",600021,Jamaica
"Thursday, September 9, 2021",606286,Jamaica
"Friday, September 10, 2021",613962,Jamaica
"Saturday, September 11, 2021",622401,Jamaica
"Sunday, September 12, 2021",631699,Jamaica
"Monday, September 13, 2021",647687,Jamaica
"Tuesday, September 14, 2021",659466,Jamaica
"Wednesday, September 15, 2021",693827,Jamaica
"Thursday, September 16, 2021",702693,Jamaica
"Friday, September 17, 2021",715626,Jamaica
"Saturday, September 18, 2021",727210,Jamaica
"Sunday, September 19, 2021",737445,Jamaica
"Monday, September 20, 2021",746332,Jamaica
"Tuesday, September 21, 2021",711694,Jamaica
"Wednesday, September 22, 2021",714445,Jamaica
"Thursday, September 23, 2021",716128,Jamaica
"Friday, September 24, 2021",715860,Jamaica
"Saturday, September 25, 2021",718528,Jamaica
"Sunday, September 26, 2021",722240,Jamaica
"Monday, September 27, 2021",743184,Jamaica
"Tuesday, September 28, 2021",755782,Jamaica
"Wednesday, September 29, 2021",763068,Jamaica
"Thursday, September 30, 2021",771341,Jamaica
"Friday, October 1, 2021",780601,Jamaica
"Saturday, October 2, 2021",788984,Jamaica
"Sunday, October 3, 2021",797280,Jamaica
"Monday, October 4, 2021",804728,Jamaica
"Tuesday, October 5, 2021",810828,Jamaica
"Wednesday, October 6, 2021",801649,Jamaica
"Thursday, October 7, 2021",809234,Jamaica
"Friday, October 8, 2021",816569,Jamaica
"Saturday, October 9, 2021",821920,Jamaica
"Sunday, October 10, 2021",836309,Jamaica
"Monday, October 11, 2021",842502,Jamaica
"Tuesday, October 12, 2021",841024,Jamaica
"Wednesday, October 13, 2021",846389,Jamaica
"Thursday, October 14, 2021",852062,Jamaica
"Friday, October 15, 2021",860482,Jamaica
"Saturday, October 16, 2021",866037,Jamaica
"Sunday, October 17, 2021",870873,Jamaica
"Monday, October 18, 2021",876064,Jamaica
"Tuesday, October 19, 2021",879843,Jamaica
"Wednesday, October 20, 2021",884900,Jamaica
"Thursday, October 21, 2021",883738,Jamaica
"Friday, October 22, 2021",887675,Jamaica
"Saturday, October 23, 2021",891142,Jamaica
"Sunday, October 24, 2021",893629,Jamaica
"Monday, October 25, 2021",896658,Jamaica
"Tuesday, October 26, 2021",899344,Jamaica
"Wednesday, October 27, 2021",903310,Jamaica
"Thursday, October 28, 2021",907371,Jamaica
"Friday, October 29, 2021",911601,Jamaica
"Saturday, October 30, 2021",916541,Jamaica
"Sunday, October 31, 2021",919992,Jamaica
"Monday, November 1, 2021",924129,Jamaica
"Tuesday, November 2, 2021",934529,Jamaica
"Wednesday, November 3, 2021",960723,Jamaica
"Thursday, November 4, 2021",969179,Jamaica
"Friday, November 5, 2021",972401,Jamaica
"Saturday, November 6, 2021",982121,Jamaica
"Sunday, November 7, 2021",994691,Jamaica
"Monday, November 8, 2021",1004716,Jamaica
"Tuesday, November 9, 2021",1010477,Jamaica
"Wednesday, November 10, 2021",1018669,Jamaica
"Thursday, November 11, 2021",1024440,Jamaica
"Friday, November 12, 2021",1031652,Jamaica
"Saturday, November 13, 2021",1038132,Jamaica
"Sunday, November 14, 2021",1045237,Jamaica
"Monday, November 15, 2021",1050714,Jamaica
"Tuesday, November 16, 2021",1053739,Jamaica
"Wednesday, November 17, 2021",1058580,Jamaica
"Thursday, November 18, 2021",1063640,Jamaica
"Friday, November 19, 2021",1067575,Jamaica
"Saturday, November 20, 2021",1071648,Jamaica
"Sunday, November 21, 2021",1078932,Jamaica
"Monday, November 22, 2021",1083198,Jamaica
"Tuesday, November 23, 2021",1082214,Jamaica
"Wednesday, November 24, 2021",1086928,Jamaica
"Thursday, November 25, 2021",1091252,Jamaica
"Friday, November 26, 2021",1095662,Jamaica
"Saturday, November 27, 2021",1100168,Jamaica
"Sunday, November 28, 2021",1103582,Jamaica
"Monday, November 29, 2021",1105495,Jamaica
"Tuesday, November 30, 2021",1108662,Jamaica
"Wednesday, December 1, 2021",1114343,Jamaica
"Thursday, December 2, 2021",1118396,Jamaica
"Friday, December 3, 2021",1123483,Jamaica
"Saturday, December 4, 2021",1129743,Jamaica
"Sunday, December 5, 2021",1135059,Jamaica
"Monday, December 6, 2021",1137614,Jamaica
"Tuesday, December 7, 2021",1141057,Jamaica
"Wednesday, December 8, 2021",1145290,Jamaica
"Thursday, December 9, 2021",1150000,Jamaica
"Friday, December 10, 2021",1158552,Jamaica
"Saturday, December 11, 2021",1162860,Jamaica
"Sunday, December 12, 2021",1161250,Jamaica
"Monday, December 13, 2021",1166958,Jamaica
"Tuesday, December 14, 2021",1170951,Jamaica
"Wednesday, December 15, 2021",1171054,Jamaica
"Thursday, December 16, 2021",1174215,Jamaica
"Friday, December 17, 2021",1178462,Jamaica
"Saturday, December 18, 2021",1180792,Jamaica
"Sunday, December 19, 2021",1183388,Jamaica
"Monday, December 20, 2021",1187237,Jamaica
"Tuesday, December 21, 2021",1190346,Jamaica
"Wednesday, December 22, 2021",1194304,Jamaica
"Thursday, December 23, 2021",1195126,Jamaica
"Friday, December 24, 2021",1198014,Jamaica
"Saturday, December 25, 2021",1198937,Jamaica
"Sunday, December 26, 2021",1198938,Jamaica
"Monday, December 27, 2021",1200619,Jamaica
"Tuesday, December 28, 2021",1199076,Jamaica
"Wednesday, December 29, 2021",1200451,Jamaica
"Thursday, December 30, 2021",1208785,Jamaica
"Friday, December 31, 2021",1210324,Jamaica
"Saturday, January 1, 2022",1208789,Jamaica
"Sunday, January 2, 2022",1210496,Jamaica
"Monday, January 3, 2022",1212493,Jamaica
"Tuesday, January 4, 2022",1215081,Jamaica
"Wednesday, January 5, 2022",1218281,Jamaica
"Thursday, January 6, 2022",1220541,Jamaica
"Friday, January 7, 2022",1230936,Jamaica
"Saturday, January 8, 2022",1236487,Jamaica
"Sunday, January 9, 2022",1240298,Jamaica
"Monday, January 10, 2022",1238642,Jamaica
"Tuesday, January 11, 2022",1242001,Jamaica
"Wednesday, January 12, 2022",1251085,Jamaica
"Thursday, January 13, 2022",1255242,Jamaica
"Friday, January 14, 2022",1256326,Jamaica
"Saturday, January 15, 2022",1259808,Jamaica
"Sunday, January 16, 2022",1262064,Jamaica
"Monday, January 17, 2022",1263191,Jamaica
"Tuesday, January 18, 2022",1268947,Jamaica
"Wednesday, January 19, 2022",1271148,Jamaica
"Thursday, January 20, 2022",1276028,Jamaica
"Friday, January 21, 2022",1282313,Jamaica
"Saturday, January 22, 2022",1285635,Jamaica
"Sunday, January 23, 2022",1283812,Jamaica
"Monday, January 24, 2022",1287337,Jamaica
"Tuesday, January 25, 2022",1291923,Jamaica
"Wednesday, January 26, 2022",1295143,Jamaica
"Thursday, January 27, 2022",1295447,Jamaica
"Friday, January 28, 2022",1299316,Jamaica
"Saturday, January 29, 2022",1301935,Jamaica
"Sunday, January 30, 2022",1303471,Jamaica
"Monday, January 31, 2022",1303898,Jamaica
"Tuesday, February 1, 2022",1307228,Jamaica
"Wednesday, February 2, 2022",1309184,Jamaica
"Thursday, February 3, 2022",1313305,Jamaica
"Friday, February 4, 2022",1316236,Jamaica
"Saturday, February 5, 2022",1318426,Jamaica
"Sunday, February 6, 2022",1319443,Jamaica
"Monday, February 7, 2022",1321856,Jamaica
"Tuesday, February 8, 2022",1322141,Jamaica
"Wednesday, February 9, 2022",1324934,Jamaica
"Thursday, February 10, 2022",1327491,Jamaica
"Friday, February 11, 2022",1330479,Jamaica
"Saturday, February 12, 2022",1332934,Jamaica
"Sunday, February 13, 2022",1334176,Jamaica
"Monday, February 14, 2022",1334731,Jamaica
"Tuesday, February 15, 2022",1336634,Jamaica
"Wednesday, February 16, 2022",1338726,Jamaica
"Thursday, February 17, 2022",1341368,Jamaica
"Friday, February 18, 2022",1344079,Jamaica
"Saturday, February 19, 2022",1345836,Jamaica
"Sunday, February 20, 2022",1346390,Jamaica
"Monday, February 21, 2022",1347061,Jamaica
"Tuesday, February 22, 2022",1349548,Jamaica
"Wednesday, February 23, 2022",1351493,Jamaica
"Thursday, February 24, 2022",1353947,Jamaica
"Friday, February 25, 2022",1355915,Jamaica
"Saturday, February 26, 2022",1357931,Jamaica
"Sunday, February 27, 2022",1359009,Jamaica
"Monday, February 28, 2022",1359844,Jamaica
"Tuesday, March 1, 2022",1361578,Jamaica
"Wednesday, March 2, 2022",1363522,Jamaica
"Thursday, March 3, 2022",1363727,Jamaica
"Friday, March 4, 2022",1363727,Jamaica
"Wednesday, March 10, 2021",281,Gambia
"Thursday, March 11, 2021",562,Gambia
"Friday, March 12, 2021",843,Gambia
"Saturday, March 13, 2021",1124,Gambia
"Sunday, March 14, 2021",1405,Gambia
"Monday, March 15, 2021",1686,Gambia
"Tuesday, March 16, 2021",1967,Gambia
"Wednesday, March 17, 2021",2248,Gambia
"Thursday, March 18, 2021",2529,Gambia
"Friday, March 19, 2021",2810,Gambia
"Saturday, March 20, 2021",3091,Gambia
"Sunday, March 21, 2021",3372,Gambia
"Monday, March 22, 2021",3653,Gambia
"Tuesday, March 23, 2021",3934,Gambia
"Wednesday, March 24, 2021",4215,Gambia
"Thursday, March 25, 2021",4496,Gambia
"Friday, March 26, 2021",4777,Gambia
"Saturday, March 27, 2021",5058,Gambia
"Sunday, March 28, 2021",5345,Gambia
"Monday, March 29, 2021",5702,Gambia
"Tuesday, March 30, 2021",6136,Gambia
"Wednesday, March 31, 2021",6646,Gambia
"Thursday, April 1, 2021",7232,Gambia
"Friday, April 2, 2021",7894,Gambia
"Saturday, April 3, 2021",8632,Gambia
"Sunday, April 4, 2021",9446,Gambia
"Monday, April 5, 2021",10260,Gambia
"Tuesday, April 6, 2021",12674,Gambia
"Wednesday, April 7, 2021",13565,Gambia
"Thursday, April 8, 2021",14533,Gambia
"Friday, April 9, 2021",16735,Gambia
"Saturday, April 10, 2021",17704,Gambia
"Sunday, April 11, 2021",18597,Gambia
"Monday, April 12, 2021",19413,Gambia
"Tuesday, April 13, 2021",20153,Gambia
"Wednesday, April 14, 2021",20739,Gambia
"Thursday, April 15, 2021",21172,Gambia
"Friday, April 16, 2021",21451,Gambia
"Saturday, April 17, 2021",21730,Gambia
"Sunday, April 18, 2021",22009,Gambia
"Monday, April 19, 2021",22288,Gambia
"Tuesday, April 20, 2021",22567,Gambia
"Wednesday, April 21, 2021",22846,Gambia
"Thursday, April 22, 2021",23125,Gambia
"Friday, April 23, 2021",23404,Gambia
"Saturday, April 24, 2021",20922,Gambia
"Sunday, April 25, 2021",21210,Gambia
"Monday, April 26, 2021",21506,Gambia
"Tuesday, April 27, 2021",21811,Gambia
"Wednesday, April 28, 2021",22125,Gambia
"Thursday, April 29, 2021",22447,Gambia
"Friday, April 30, 2021",22778,Gambia
"Saturday, May 1, 2021",23118,Gambia
"Sunday, May 2, 2021",23458,Gambia
"Monday, May 3, 2021",23798,Gambia
"Tuesday, May 4, 2021",24138,Gambia
"Wednesday, May 5, 2021",24659,Gambia
"Thursday, May 6, 2021",24978,Gambia
"Friday, May 7, 2021",25277,Gambia
"Saturday, May 8, 2021",25555,Gambia
"Sunday, May 9, 2021",25445,Gambia
"Monday, May 10, 2021",25678,Gambia
"Tuesday, May 11, 2021",25776,Gambia
"Wednesday, May 12, 2021",25960,Gambia
"Thursday, May 13, 2021",26140,Gambia
"Friday, May 14, 2021",26316,Gambia
"Saturday, May 15, 2021",26488,Gambia
"Sunday, May 16, 2021",26656,Gambia
"Monday, May 17, 2021",26824,Gambia
